map_id,position_timestamp,tag_x,tag_y,cov_xx,cov_xy,cov_yx,cov_yy,true_map_id,682c66de8cde618ce1270230_total_anchors,682c66de8cde618ce1270230_anchors_used,682c66de8cde618ce1270230_anchors_hearing,682c66de8cde618ce1270230_avg_rssi,682c66de8cde618ce1270230_max_rssi,682c66de8cde618ce1270230_min_rssi,682c66de8cde618ce1270230_rssi_std,682c66de8cde618ce1270230_rssi_range,682c66f08cde618ce127025e_total_anchors,682c66f08cde618ce127025e_anchors_used,682c66f08cde618ce127025e_anchors_hearing,682c66f08cde618ce127025e_avg_rssi,682c66f08cde618ce127025e_max_rssi,682c66f08cde618ce127025e_min_rssi,682c66f08cde618ce127025e_rssi_std,682c66f08cde618ce127025e_rssi_range
682c66f08cde618ce127025e,1753354687125,44.07,40.72,0.20581847516015045,-0.20160877260410937,-0.20160877260410937,1.239693412558213,682c66de8cde618ce1270230,3,0,3,-103.42666666666666,-92.56,-114.94,11.204005236223932,22.379999999999995,3,3,3,-107.6,-104.41,-110.35,2.9943446695395637,5.939999999999998
682c66f08cde618ce127025e,1753354687341,44.06,40.72,0.20591606050326805,-0.2024668158006848,-0.2024668158006848,1.2442891006068708,682c66de8cde618ce1270230,3,0,3,-103.42666666666666,-92.56,-114.94,11.204005236223932,22.379999999999995,3,3,3,-107.6,-104.41,-110.35,2.9943446695395637,5.939999999999998
682c66f08cde618ce127025e,1753354687499,44.05,40.71,0.20594847440480057,-0.20275229094699598,-0.20275229094699598,1.2458281011912096,682c66de8cde618ce1270230,3,0,3,-103.42666666666666,-92.56,-114.94,11.204005236223932,22.379999999999995,3,3,3,-107.6,-104.41,-110.35,2.9943446695395637,5.939999999999998
682c66f08cde618ce127025e,1753354791065,44.24,37.94,0.554876038560405,-0.011960551660546822,-0.011960551660546822,1.8139551021753202,682c66de8cde618ce1270230,3,0,3,-104.21666666666667,-96.11,-113.72,8.887689988592836,17.61,3,3,3,-109.00333333333333,-107.42,-110.87,1.7423642940939015,3.450000000000003
682c66f08cde618ce127025e,1753354983221,43.66,41.59,0.17716254490731312,-0.08873567150452025,-0.08873567150452025,0.5921709294203069,682c66de8cde618ce1270230,5,0,5,-105.728,-94.93,-112.14,6.821016786374299,17.209999999999994,4,4,4,-107.15,-101.59,-110.48,4.0704381418548365,8.89
682c66f08cde618ce127025e,1753354983948,43.65,41.58,0.17710473021764142,-0.08865970126371757,-0.08865970126371757,0.5941050495493969,682c66de8cde618ce1270230,5,0,5,-105.728,-94.93,-112.14,6.821016786374299,17.209999999999994,4,4,4,-107.15,-101.59,-110.48,4.0704381418548365,8.89
682c66f08cde618ce127025e,1753354984693,43.66,41.56,0.4196259099765086,-0.0025578923822673644,-0.0025578923822673644,0.3450866902676781,682c66de8cde618ce1270230,4,0,4,-107.5475,-94.85,-113.66,8.763471058889854,18.810000000000002,3,3,3,-109.92,-106.15,-113.66,3.7550898790841165,7.509999999999991
682c66f08cde618ce127025e,1753354991735,43.64,41.56,0.13811808997972114,-0.1000486980283993,-0.1000486980283993,0.6492892040088305,682c66de8cde618ce1270230,4,0,4,-106.22749999999999,-95.06,-112.77,7.954639631477132,17.709999999999994,4,4,4,-107.3075,-102.25,-110.95,3.6447805146537973,8.700000000000003
682c66f08cde618ce127025e,1753354992888,43.64,41.55,0.17628943308050052,-0.08971506370372158,-0.08971506370372158,0.5973366495008798,682c66de8cde618ce1270230,5,0,5,-105.626,-94.98,-112.85,7.0589113891590936,17.86999999999999,4,4,4,-107.475,-101.87,-111.03,4.059232275525343,9.159999999999997
682c66f08cde618ce127025e,1753354994381,43.63,41.57,0.17719340402622336,-0.09029712708685599,-0.09029712708685599,0.5811157440366076,682c66de8cde618ce1270230,5,0,5,-104.62,-94.36,-110.23,6.176131475284509,15.870000000000005,4,4,4,-107.2025,-102.58,-110.23,3.4508585888152568,7.650000000000006
682c66f08cde618ce127025e,1753354995572,43.62,41.58,0.1796469813585555,-0.09541263706879162,-0.09541263706879162,0.5510250476576215,682c66de8cde618ce1270230,5,0,5,-107.38,-95.35,-112.98,6.917900693129386,17.63000000000001,4,4,4,-107.59,-102.47,-110.72,3.818263130447316,8.25
682c66f08cde618ce127025e,1753360543824,44.31,40.14,0.4200024369621525,0.07926996639171982,0.07926996639171982,0.7022646767446882,682c66de8cde618ce1270230,3,0,3,-106.25,-96.08,-117.42,10.705087575540896,21.340000000000003,3,3,3,-109.82666666666667,-105.87,-113.42,3.7880909879955786,7.549999999999997
682c66f08cde618ce127025e,1753360544203,44.29,40.16,0.20616717624656053,-0.19348363061359553,-0.19348363061359553,1.2144977746613033,682c66de8cde618ce1270230,3,0,3,-106.50666666666666,-97.37,-116.46,9.571166769696013,19.08999999999999,3,3,3,-111.35,-110.32,-113.21,1.6139082997493999,2.8900000000000006
682c66f08cde618ce127025e,1753360544633,44.3,40.18,0.21667865759448007,-0.2237770394568062,-0.2237770394568062,1.3987189538576839,682c66de8cde618ce1270230,3,0,3,-106.50666666666666,-97.37,-116.46,9.571166769696013,19.08999999999999,3,3,3,-111.35,-110.32,-113.21,1.6139082997493999,2.8900000000000006
682c66f08cde618ce127025e,1753360547919,44.29,40.19,0.4109599898632818,0.0654316054249622,0.0654316054249622,0.56453133074686,682c66de8cde618ce1270230,3,0,3,-105.71666666666667,-95.5,-116.67,10.604208284135753,21.17,3,3,3,-111.27666666666667,-109.1,-114.29,2.6942593292653485,5.190000000000012
682c66f08cde618ce127025e,1753360548204,44.29,40.21,0.4111790193149611,0.06680288322764039,0.06680288322764039,0.5694198614100933,682c66de8cde618ce1270230,3,0,3,-105.71666666666667,-95.5,-116.67,10.604208284135753,21.17,3,3,3,-111.27666666666667,-109.1,-114.29,2.6942593292653485,5.190000000000012
682c66f08cde618ce127025e,1753360550565,44.29,40.19,0.23596181421923862,-0.3111054393668145,-0.3111054393668145,1.9148792011995523,682c66de8cde618ce1270230,3,0,3,-102.78666666666666,-96.77,-107.68,5.541067887450341,10.91000000000001,3,3,3,-109.64999999999999,-106.13,-112.8,3.35035818980598,6.670000000000002
682c66f08cde618ce127025e,1753360550932,44.29,40.18,0.23390782489392364,-0.29776461267243415,-0.29776461267243415,1.8073173654668178,682c66de8cde618ce1270230,3,0,3,-105.76,-96.19,-116.87,10.42565585466929,20.680000000000007,3,3,3,-109.28,-106.52,-112.67,3.1230273774016157,6.150000000000006
682c66f08cde618ce127025e,1753360552218,44.25,40.17,0.43270023544016556,0.05122211011361767,0.05122211011361767,0.7691692663000379,682c66de8cde618ce1270230,3,0,3,-105.92,-94.84,-117.6,11.391856740672255,22.75999999999999,3,3,3,-110.11,-106.65,-112.0,3.0007165810852565,5.349999999999994
682c66f08cde618ce127025e,1753360552526,44.25,40.14,0.4346941643319465,0.055220650549855504,0.055220650549855504,0.7961718851518031,682c66de8cde618ce1270230,3,0,3,-105.92,-94.84,-117.6,11.391856740672255,22.75999999999999,3,3,3,-110.11,-106.65,-112.0,3.0007165810852565,5.349999999999994
682c66f08cde618ce127025e,1753360552760,44.24,40.14,0.4302049253567024,0.05493892748508196,0.05493892748508196,0.7527844365564428,682c66de8cde618ce1270230,3,0,3,-103.83666666666667,-93.41,-113.7,10.156723553062443,20.290000000000006,3,3,3,-109.0,-105.85,-112.11,3.1301916874210782,6.260000000000005
682c66f08cde618ce127025e,1753360553327,44.22,40.13,0.22746611247869758,-0.29166009525695025,-0.29166009525695025,1.846924641429071,682c66de8cde618ce1270230,3,0,3,-106.76333333333334,-97.93,-114.37,8.288361317735449,16.439999999999998,3,3,3,-110.26333333333334,-107.29,-115.02,4.162142877573197,7.72999999999999
682c66f08cde618ce127025e,1753360553624,44.21,40.15,0.2044164222651606,-0.20258406803297094,-0.20258406803297094,1.2292765604733609,682c66de8cde618ce1270230,3,0,3,-105.21333333333332,-97.27,-114.96,8.98181681695487,17.689999999999998,3,3,3,-110.68666666666667,-109.58,-112.09,1.281028232840065,2.510000000000005
682c66f08cde618ce127025e,1753360554412,44.21,40.16,0.41223155806452083,0.06622263183706502,0.06622263183706502,0.5824169116733997,682c66de8cde618ce1270230,3,0,3,-105.05333333333333,-100.1,-110.86,5.430518698368817,10.760000000000005,3,3,3,-112.15666666666667,-109.84,-113.81,2.0664542901630623,3.969999999999999
682c66f08cde618ce127025e,1753360554578,44.2,40.15,0.48346072084736763,0.032342767421454935,0.032342767421454935,1.1999909394409194,682c66de8cde618ce1270230,3,0,3,-105.28,-97.56,-111.62,7.1308625004272805,14.060000000000002,3,3,3,-111.52,-108.49,-114.71,3.113085286335727,6.219999999999999
682c66f08cde618ce127025e,1753360555337,44.18,40.14,0.4791631537148166,0.03530933083084907,0.03530933083084907,1.1685075795290327,682c66de8cde618ce1270230,3,0,3,-105.28,-97.56,-111.62,7.1308625004272805,14.060000000000002,3,3,3,-111.52,-108.49,-114.71,3.113085286335727,6.219999999999999
682c66f08cde618ce127025e,1753360642754,44.1,40.52,0.41262526697122925,0.06701108454288504,0.06701108454288504,0.5886221208147873,682c66de8cde618ce1270230,2,0,2,-103.64500000000001,-97.0,-110.29,9.39744912196922,13.290000000000006,3,3,3,-108.85333333333334,-106.91,-111.47,2.3533876292131164,4.560000000000002
682c66f08cde618ce127025e,1753360644381,44.08,40.5,0.5383734036053396,-0.00042270482543467795,-0.00042270482543467795,1.6668177107579731,682c66de8cde618ce1270230,3,0,3,-104.03,-97.86,-109.26,5.757838135967355,11.400000000000006,3,3,3,-108.01,-106.72,-108.78,1.1241441188744452,2.0600000000000023
682c66f08cde618ce127025e,1753360646218,44.11,40.49,0.4127617094911211,0.09124947465036605,0.09124947465036605,0.6407585692860379,682c66de8cde618ce1270230,3,0,3,-105.27333333333333,-99.09,-111.96,6.449746765054677,12.86999999999999,3,3,3,-106.81666666666666,-105.81,-107.82,1.0050041459284256,2.009999999999991
682c66f08cde618ce127025e,1753360648730,44.11,40.51,0.20111672196498995,-0.15911216794252978,-0.15911216794252978,1.0613345654798105,682c66de8cde618ce1270230,3,0,3,-105.62666666666667,-99.65,-114.01,7.476391732201661,14.36,3,3,3,-108.69333333333333,-106.62,-109.99,1.8142859017622655,3.3699999999999903
682c66f08cde618ce127025e,1753360648933,44.12,40.5,0.4275872345995852,0.061859230193873294,0.061859230193873294,0.7415747372439454,682c66de8cde618ce1270230,3,0,3,-107.09333333333333,-100.57,-116.09,8.050194614624754,15.52000000000001,3,3,3,-107.83666666666667,-104.12,-110.0,3.233146042685563,5.8799999999999955
682c66f08cde618ce127025e,1753360649942,44.15,40.5,0.41244891937228834,0.09441462500723065,0.09441462500723065,0.6450203423191895,682c66de8cde618ce1270230,3,0,3,-108.11,-99.25,-119.14,10.121002914731326,19.89,3,3,3,-107.86666666666666,-106.17,-110.05,1.9852539719978717,3.8799999999999955
682c66f08cde618ce127025e,1753360652968,44.17,40.49,0.23559531226583577,-0.3068315170112944,-0.3068315170112944,1.8737972835615961,682c66de8cde618ce1270230,3,0,3,-106.84,-95.59,-118.07,11.240013345187801,22.47999999999999,3,3,3,-106.94666666666667,-105.36,-109.83,2.5012463559860154,4.469999999999999
682c66f08cde618ce127025e,1753360653161,44.15,40.47,0.23559531226583577,-0.3068315170112944,-0.3068315170112944,1.8737972835615961,682c66de8cde618ce1270230,3,0,3,-106.84,-95.59,-118.07,11.240013345187801,22.47999999999999,3,3,3,-106.94666666666667,-105.36,-109.83,2.5012463559860154,4.469999999999999
682c66f08cde618ce127025e,1753360742738,44.16,39.77,0.23333688659992471,-0.30038400277641125,-0.30038400277641125,1.8427851951157932,682c66de8cde618ce1270230,3,0,3,-105.25333333333333,-97.32,-112.76,7.728837773775138,15.440000000000012,3,3,3,-107.33666666666666,-105.02,-108.78,2.026433648884991,3.760000000000005
682c66f08cde618ce127025e,1753360743018,44.15,39.76,0.4353184245620597,0.055086438080235084,0.055086438080235084,0.8018241226079124,682c66de8cde618ce1270230,3,0,3,-105.59333333333333,-96.67,-115.48,9.44192953444016,18.810000000000002,3,3,3,-107.41333333333334,-106.17,-108.43,1.1469234208670334,2.260000000000005
682c66f08cde618ce127025e,1753360743814,44.15,39.78,0.4281380198662504,0.06381674755467677,0.06381674755467677,0.7515930711185109,682c66de8cde618ce1270230,3,0,3,-106.07666666666667,-97.99,-115.32,8.722707912875068,17.33,3,3,3,-109.22666666666667,-107.64,-111.39,1.9403693806420803,3.75
682c66f08cde618ce127025e,1753360744815,44.15,39.79,0.43271736157805424,0.05767446094961962,0.05767446094961962,0.7827152584306731,682c66de8cde618ce1270230,2,0,2,-106.865,-99.13,-114.6,10.93894190495589,15.469999999999999,3,3,3,-109.43,-107.7,-110.43,1.5042938542718305,2.730000000000004
682c66f08cde618ce127025e,1753360745049,44.15,39.81,0.21339219286976518,-0.2248392420924724,-0.2248392420924724,1.3932233295807916,682c66de8cde618ce1270230,2,0,2,-105.78999999999999,-97.37,-114.21,11.907678195181452,16.83999999999999,3,3,3,-109.05666666666667,-107.5,-110.03,1.362142919569505,2.530000000000001
682c66f08cde618ce127025e,1753360745289,44.15,39.83,0.21403940852410858,-0.22787938844325012,-0.22787938844325012,1.4106700937314336,682c66de8cde618ce1270230,2,0,2,-105.78999999999999,-97.37,-114.21,11.907678195181452,16.83999999999999,3,3,3,-109.05666666666667,-107.5,-110.03,1.362142919569505,2.530000000000001
682c66f08cde618ce127025e,1753360747757,44.13,39.83,0.4315505972199842,0.05791946381379169,0.05791946381379169,0.7719450725483766,682c66de8cde618ce1270230,2,0,2,-106.0,-98.91,-113.09,10.02677415722525,14.180000000000007,3,3,3,-108.74666666666667,-106.66,-110.51,1.9452591943834496,3.8500000000000085
682c66f08cde618ce127025e,1753360748671,44.14,39.83,0.43436826172510135,0.06245373194585363,0.06245373194585363,0.8110609762669471,682c66de8cde618ce1270230,3,0,3,-107.02333333333334,-98.45,-117.69,9.789327522017704,19.239999999999995,3,3,3,-109.54666666666667,-106.97,-112.69,2.901798293013029,5.719999999999999
682c66f08cde618ce127025e,1753360944574,43.62,38.36,0.5189280432052016,0.009210305548182985,0.009210305548182985,1.4440530951393968,682c66de8cde618ce1270230,4,0,4,-106.0,-90.9,-113.6,10.504995636997347,22.69999999999999,3,3,3,-108.81,-105.81,-114.52,4.947130481400302,8.709999999999994
682c66f08cde618ce127025e,1753360945354,43.63,38.4,0.420832952412939,0.035794483023807305,0.035794483023807305,0.6397242920342443,682c66de8cde618ce1270230,4,0,4,-106.0,-90.9,-113.6,10.504995636997347,22.69999999999999,3,3,3,-108.81,-105.81,-114.52,4.947130481400302,8.709999999999994
682c66f08cde618ce127025e,1753360949661,43.61,38.41,0.4083793203478429,-0.0010430648962992273,-0.0010430648962992273,0.5007945640832245,682c66de8cde618ce1270230,3,0,3,-105.78333333333333,-94.2,-113.97,10.313400667739682,19.769999999999996,3,3,3,-108.93666666666667,-105.29,-113.26,4.027857163968619,7.969999999999999
682c66f08cde618ce127025e,1753360950322,43.61,38.42,0.42311523658131345,0.050575220538832476,0.050575220538832476,0.6776753029052778,682c66de8cde618ce1270230,3,0,3,-106.33333333333333,-96.02,-112.79,9.025720654514707,16.77000000000001,3,3,3,-109.35333333333334,-106.23,-115.16,5.033530901199803,8.929999999999993
682c66f08cde618ce127025e,1753360950826,43.6,38.43,0.4807202358769956,-0.0035555859702015072,-0.0035555859702015072,1.124795270107595,682c66de8cde618ce1270230,3,0,3,-106.13333333333334,-93.81,-113.51,10.741258461341173,19.700000000000003,3,3,3,-108.74333333333334,-105.91,-112.64,3.4887294726495113,6.730000000000004
