map_id,position_timestamp,tag_x,tag_y,cov_xx,cov_xy,cov_yx,cov_yy,true_map_id,682c66de8cde618ce1270230_total_anchors,682c66de8cde618ce1270230_anchors_used,682c66de8cde618ce1270230_anchors_hearing,682c66de8cde618ce1270230_avg_rssi,682c66de8cde618ce1270230_max_rssi,682c66de8cde618ce1270230_min_rssi,682c66de8cde618ce1270230_rssi_std,682c66de8cde618ce1270230_rssi_range,682c66f08cde618ce127025e_total_anchors,682c66f08cde618ce127025e_anchors_used,682c66f08cde618ce127025e_anchors_hearing,682c66f08cde618ce127025e_avg_rssi,682c66f08cde618ce127025e_max_rssi,682c66f08cde618ce127025e_min_rssi,682c66f08cde618ce127025e_rssi_std,682c66f08cde618ce127025e_rssi_range
682c66f08cde618ce127025e,1753354687000,16.08,39.32,0.24227797463636996,0.0014539173285004379,0.0014539173285004379,0.1072555862298886,682c66f08cde618ce127025e,7,6,7,-105.60142857142857,-91.6,-117.06,10.179632325664532,25.460000000000008,6,0,6,-94.51166666666666,-87.49,-102.6,6.155515954545701,15.11
682c66f08cde618ce127025e,1753354687190,16.09,39.31,0.24227797463636996,0.0014539173285004379,0.0014539173285004379,0.1072555862298886,682c66f08cde618ce127025e,7,6,7,-105.60142857142857,-91.6,-117.06,10.179632325664532,25.460000000000008,6,0,6,-94.51166666666666,-87.49,-102.6,6.155515954545701,15.11
682c66f08cde618ce127025e,1753354690170,16.11,39.33,0.24014927052337054,0.1227580802597551,0.1227580802597551,0.485172196219108,682c66f08cde618ce127025e,5,0,5,-102.17999999999999,-91.63,-110.35,9.500399991579302,18.72,6,3,6,-94.18833333333333,-86.24,-102.85,7.1686244612663765,16.61
682c66f08cde618ce127025e,1753354691178,16.11,39.35,0.24528844531345506,0.11355521838362753,0.11355521838362753,0.46510058835716805,682c66f08cde618ce127025e,5,0,5,-102.17999999999999,-91.63,-110.35,9.500399991579302,18.72,6,3,6,-94.18833333333333,-86.24,-102.85,7.1686244612663765,16.61
682c66f08cde618ce127025e,1753354693417,16.12,39.37,0.24701660608868153,0.10763205267158689,0.10763205267158689,0.4563026388991062,682c66f08cde618ce127025e,8,0,8,-106.02375,-90.42,-113.93,9.618902428477558,23.510000000000005,7,3,7,-96.28142857142858,-86.51,-109.75,8.591195936483325,23.239999999999995
682c66f08cde618ce127025e,1753354694429,16.12,39.39,0.5586399534593097,-0.02512828778764964,-0.02512828778764964,0.14065326468853878,682c66f08cde618ce127025e,7,0,7,-105.22,-90.48,-114.84,9.943059555958282,24.36,6,4,6,-94.17,-86.45,-103.24,7.057005030464409,16.789999999999992
682c66f08cde618ce127025e,1753354694945,16.13,39.4,0.5437546403918864,-0.004381584541566135,-0.004381584541566135,0.13434860971043996,682c66f08cde618ce127025e,8,0,8,-106.04125,-90.67,-113.81,9.483417764709094,23.14,7,4,7,-96.63571428571429,-86.37,-111.93,9.170083345936863,25.560000000000002
682c66f08cde618ce127025e,1753354695241,16.15,39.41,0.41235080337721275,0.13500525626252777,0.13500525626252777,0.16898304622074517,682c66f08cde618ce127025e,8,0,8,-106.04125,-90.67,-113.81,9.483417764709094,23.14,7,4,7,-96.63571428571429,-86.37,-111.93,9.170083345936863,25.560000000000002
682c66f08cde618ce127025e,1753354695468,16.16,39.42,0.5283753202617187,0.005395017950698927,0.005395017950698927,0.1336650669068789,682c66f08cde618ce127025e,7,0,7,-104.59142857142857,-91.5,-111.86,8.855718357030536,20.36,7,4,7,-97.13142857142857,-86.19,-109.51,9.351344695766894,23.320000000000007
682c66de8cde618ce1270230,1753354696096,18.86,43.96,0.26276305649813164,0.0780113385088882,0.0780113385088882,0.42222324218105234,682c66f08cde618ce127025e,8,0,8,-105.64874999999999,-90.46,-112.82,9.456321298475428,22.36,6,3,6,-94.39166666666667,-87.07,-103.36,7.03226113470388,16.290000000000006
