map_id,position_timestamp,tag_x,tag_y,cov_xx,cov_xy,cov_yx,cov_yy,true_map_id,682c66de8cde618ce1270230_total_anchors,682c66de8cde618ce1270230_anchors_used,682c66de8cde618ce1270230_anchors_hearing,682c66de8cde618ce1270230_avg_rssi,682c66de8cde618ce1270230_max_rssi,682c66de8cde618ce1270230_min_rssi,682c66de8cde618ce1270230_rssi_std,682c66de8cde618ce1270230_rssi_range,682c66f08cde618ce127025e_total_anchors,682c66f08cde618ce127025e_anchors_used,682c66f08cde618ce127025e_anchors_hearing,682c66f08cde618ce127025e_avg_rssi,682c66f08cde618ce127025e_max_rssi,682c66f08cde618ce127025e_min_rssi,682c66f08cde618ce127025e_rssi_std,682c66f08cde618ce127025e_rssi_range
682c66f08cde618ce127025e,1753354673636,21.79,45.25,0.23815510487873656,0.07399383629180922,0.07399383629180922,0.31875868151449316,682c66de8cde618ce1270230,7,5,7,-99.80285714285715,-85.21,-112.98,11.150476393837344,27.77000000000001,3,0,3,-108.69,-104.92,-112.98,4.055083229725379,8.060000000000002
682c66f08cde618ce127025e,1753354675251,21.77,45.23,0.1754342276616802,0.13696869418229202,0.13696869418229202,0.7254553791373239,682c66de8cde618ce1270230,8,0,8,-100.17875000000001,-85.68,-113.12,9.778824699318418,27.439999999999998,4,3,4,-106.83250000000001,-104.48,-113.12,4.1961678946391086,8.64
682c66f08cde618ce127025e,1753354676257,21.76,45.2,0.06964688230142312,-0.028685268034021886,-0.028685268034021886,0.3536456420455037,682c66de8cde618ce1270230,8,7,8,-101.4875,-86.11,-115.04,10.759197726330981,28.930000000000007,4,0,4,-106.7675,-103.66,-115.04,5.532494163274529,11.38000000000001
682c66f08cde618ce127025e,1753354677347,21.77,45.19,0.08251763589352856,-0.05168138284672614,-0.05168138284672614,0.22577650877839064,682c66de8cde618ce1270230,9,8,9,-102.20555555555556,-85.64,-116.6,11.92003262486214,30.959999999999994,4,0,4,-108.19749999999999,-103.29,-116.6,5.879945436254769,13.309999999999988
682c66f08cde618ce127025e,1753354677489,21.76,45.18,0.17651492969896204,0.0886575572812078,0.0886575572812078,0.6124983864288195,682c66de8cde618ce1270230,9,0,9,-102.20555555555556,-85.64,-116.6,11.92003262486214,30.959999999999994,4,3,4,-108.19749999999999,-103.29,-116.6,5.879945436254769,13.309999999999988
682c66f08cde618ce127025e,1753354678511,21.75,45.17,0.1832212806493303,0.08543518768135838,0.08543518768135838,0.5769600448014572,682c66de8cde618ce1270230,9,0,9,-101.83,-85.74,-116.47,11.461041619329372,30.730000000000004,4,3,4,-108.365,-102.85,-116.47,5.818994758547219,13.620000000000005
682c66f08cde618ce127025e,1753354678925,21.75,45.15,0.18290802122313723,0.08973260705264621,0.08973260705264621,0.5827761062110576,682c66de8cde618ce1270230,9,0,9,-101.83,-85.74,-116.47,11.461041619329372,30.730000000000004,4,3,4,-108.365,-102.85,-116.47,5.818994758547219,13.620000000000005
682c66f08cde618ce127025e,1753354679545,21.76,45.12,0.21113959959438836,-0.1426930132358817,-0.1426930132358817,0.45010435934288495,682c66de8cde618ce1270230,7,5,7,-99.75285714285714,-85.78,-112.59,10.463087043324759,26.810000000000002,4,0,4,-107.6725,-103.68,-111.99,3.8357300478526857,8.309999999999988
682c66f08cde618ce127025e,1753354680077,21.75,45.11,0.10036706088851295,0.018050260015519085,0.018050260015519085,0.39054552642121815,682c66de8cde618ce1270230,7,6,7,-100.36571428571429,-85.33,-115.85,12.793864228791936,30.519999999999996,4,0,4,-107.515,-104.0,-115.85,5.605821379007122,11.849999999999994
682c66f08cde618ce127025e,1753354680392,21.74,45.09,0.17544171731676622,0.08808109430286729,0.08808109430286729,0.6178204679921073,682c66de8cde618ce1270230,8,0,8,-101.18375,-86.22,-114.79,11.405472292469334,28.570000000000007,4,3,4,-109.0175,-105.06,-114.79,4.114060241010902,9.730000000000004
682c66f08cde618ce127025e,1753354681379,21.73,45.08,0.301072018233145,-0.05047521918210497,-0.05047521918210497,0.6564625323818537,682c66de8cde618ce1270230,8,0,8,-100.5825,-85.4,-115.39,11.189180679822552,29.989999999999995,4,3,4,-105.3775,-100.99,-108.86,3.3200138051921826,7.8700000000000045
682c66f08cde618ce127025e,1753354682014,21.72,45.07,0.4395942327093043,0.17719646178876383,0.17719646178876383,0.31768932666738336,682c66de8cde618ce1270230,7,0,7,-99.48,-86.09,-114.35,11.120134891268178,28.25999999999999,4,3,4,-107.0825,-103.5,-114.35,4.943402168547484,10.849999999999994
682c66f08cde618ce127025e,1753354682807,21.69,45.07,0.17509530938826484,0.13238776735504393,0.13238776735504393,0.7129166097238582,682c66de8cde618ce1270230,7,0,7,-100.76285714285714,-85.94,-114.31,11.5786523601061,28.370000000000005,4,3,4,-107.58,-103.76,-114.31,4.639346218308495,10.549999999999997
682c66f08cde618ce127025e,1753354683819,21.69,45.05,0.17495215684492166,0.11986777374134544,0.11986777374134544,0.6783738291015095,682c66de8cde618ce1270230,7,0,7,-100.76285714285714,-85.94,-114.31,11.5786523601061,28.370000000000005,4,3,4,-107.58,-103.76,-114.31,4.639346218308495,10.549999999999997
682c66f08cde618ce127025e,1753354777770,20.76,44.16,0.19233796811409198,0.3122463222860647,0.3122463222860647,1.7115441249517425,682c66de8cde618ce1270230,7,0,7,-100.45,-85.55,-113.74,10.37828662801974,28.189999999999998,4,3,4,-104.2325,-100.79,-106.91,2.5929696617327873,6.11999999999999
